2024-03-04 18:49:43
Return in %: 443.096799 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 27.272727% Duration Long: 249 Duration Short: 47
Return in %: 443.096799 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 27.272727% Duration Long: 249 Duration Short: 47
Return in %: 411.028377 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 20.000000% Duration Long: 249 Duration Short: 47
Return in %: 571.121365 num trades: 77 Longs entered: 39 Shorts entereed: 38 win %: 44.155844% Duration Long: 193 Duration Short: 102
Return in %: 352.539742 num trades: 49 Longs entered: 25 Shorts entereed: 24 win %: 44.897959% Duration Long: 204 Duration Short: 91
Return in %: 610.721100 num trades: 43 Longs entered: 22 Shorts entereed: 21 win %: 44.186047% Duration Long: 204 Duration Short: 91
Return in %: 480.832130 num trades: 41 Longs entered: 21 Shorts entereed: 20 win %: 41.463415% Duration Long: 206 Duration Short: 89
Return in %: 581.056939 num trades: 35 Longs entered: 18 Shorts entereed: 17 win %: 45.714286% Duration Long: 204 Duration Short: 91
Return in %: 783.137245 num trades: 29 Longs entered: 15 Shorts entereed: 14 win %: 48.275862% Duration Long: 209 Duration Short: 86
Return in %: 676.661624 num trades: 29 Longs entered: 15 Shorts entereed: 14 win %: 44.827586% Duration Long: 214 Duration Short: 81
Return in %: 628.863809 num trades: 27 Longs entered: 14 Shorts entereed: 13 win %: 40.740741% Duration Long: 216 Duration Short: 79
Return in %: 503.894961 num trades: 25 Longs entered: 13 Shorts entereed: 12 win %: 44.000000% Duration Long: 216 Duration Short: 79
Return in %: 541.889643 num trades: 23 Longs entered: 12 Shorts entereed: 11 win %: 39.130435% Duration Long: 221 Duration Short: 74
Return in %: 546.626103 num trades: 21 Longs entered: 11 Shorts entereed: 10 win %: 38.095238% Duration Long: 225 Duration Short: 70
Return in %: 635.881728 num trades: 19 Longs entered: 10 Shorts entereed: 9 win %: 47.368421% Duration Long: 223 Duration Short: 72
Return in %: 682.060526 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 41.176471% Duration Long: 222 Duration Short: 73
Return in %: 654.954273 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 41.176471% Duration Long: 224 Duration Short: 71
Return in %: 758.902245 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 41.176471% Duration Long: 224 Duration Short: 71
Return in %: 635.262119 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 40.000000% Duration Long: 223 Duration Short: 72
Return in %: 660.560991 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 40.000000% Duration Long: 224 Duration Short: 71
Return in %: 669.235235 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 40.000000% Duration Long: 225 Duration Short: 70
Return in %: 660.669552 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 40.000000% Duration Long: 226 Duration Short: 69
Return in %: 659.000170 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 40.000000% Duration Long: 230 Duration Short: 65
Return in %: 659.000170 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 40.000000% Duration Long: 230 Duration Short: 65
Return in %: 628.857619 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 40.000000% Duration Long: 228 Duration Short: 67
Return in %: 581.009847 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 40.000000% Duration Long: 228 Duration Short: 67
Return in %: 694.867248 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 54.545455% Duration Long: 228 Duration Short: 67
Return in %: 660.223360 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 229 Duration Short: 66
Return in %: 838.922867 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 230 Duration Short: 65
Return in %: 858.783570 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 228 Duration Short: 67
Return in %: 1221.237406 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 228 Duration Short: 67
Return in %: 1221.237406 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 228 Duration Short: 67
Return in %: 1330.227652 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 44.444444% Duration Long: 230 Duration Short: 65
Return in %: 1330.227652 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 44.444444% Duration Long: 230 Duration Short: 65
Return in %: 1350.549182 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 44.444444% Duration Long: 229 Duration Short: 66
Return in %: 1381.282765 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 55.555556% Duration Long: 230 Duration Short: 65
Return in %: 1397.750995 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 55.555556% Duration Long: 231 Duration Short: 64
